"","Id","ActivityHour","TotalIntensity","AverageIntensity"
"20645",8583815059,2016-05-09 22:00:00,8,0.133333
"20646",8583815059,2016-05-09 23:00:00,1,0.016667
"20647",8583815059,2016-05-10 00:00:00,11,0.183333
"20648",8583815059,2016-05-10 01:00:00,0,0
"20649",8583815059,2016-05-10 02:00:00,0,0
"20650",8583815059,2016-05-10 03:00:00,0,0
"20651",8583815059,2016-05-10 04:00:00,0,0
"20652",8583815059,2016-05-10 05:00:00,0,0
"20653",8583815059,2016-05-10 06:00:00,0,0
"20654",8583815059,2016-05-10 07:00:00,0,0
"20655",8583815059,2016-05-10 08:00:00,0,0
"20656",8583815059,2016-05-10 09:00:00,12,0.2
"20657",8583815059,2016-05-10 10:00:00,12,0.2
"20658",8583815059,2016-05-10 11:00:00,29,0.483333
"20659",8583815059,2016-05-10 12:00:00,82,1.366667
"20660",8583815059,2016-05-10 13:00:00,73,1.216667
"20661",8583815059,2016-05-10 14:00:00,18,0.3
"20662",8583815059,2016-05-10 15:00:00,0,0
"20663",8583815059,2016-05-10 16:00:00,3,0.05
"20664",8583815059,2016-05-10 17:00:00,1,0.016667
"20665",8583815059,2016-05-10 18:00:00,5,0.083333
"20666",8583815059,2016-05-10 19:00:00,13,0.216667
"20667",8583815059,2016-05-10 20:00:00,6,0.1
"20668",8583815059,2016-05-10 21:00:00,5,0.083333
"20669",8583815059,2016-05-10 22:00:00,2,0.033333
"20670",8583815059,2016-05-10 23:00:00,3,0.05
"20671",8583815059,2016-05-11 00:00:00,6,0.1
"20672",8583815059,2016-05-11 01:00:00,0,0
"20673",8583815059,2016-05-11 02:00:00,0,0
"20674",8583815059,2016-05-11 03:00:00,0,0
"20675",8583815059,2016-05-11 04:00:00,0,0
"20676",8583815059,2016-05-11 05:00:00,0,0
"20677",8583815059,2016-05-11 06:00:00,0,0
"20678",8583815059,2016-05-11 07:00:00,0,0
"20679",8583815059,2016-05-11 08:00:00,0,0
"20680",8583815059,2016-05-11 09:00:00,4,0.066667
"20681",8583815059,2016-05-11 10:00:00,0,0
"20682",8583815059,2016-05-11 11:00:00,6,0.1
"20683",8583815059,2016-05-11 12:00:00,20,0.333333
"20684",8583815059,2016-05-11 13:00:00,80,1.333333
"20685",8583815059,2016-05-11 14:00:00,97,1.616667
"20686",8583815059,2016-05-11 15:00:00,17,0.283333
"20687",8583815059,2016-05-11 16:00:00,38,0.633333
"20688",8583815059,2016-05-11 17:00:00,11,0.183333
"20689",8583815059,2016-05-11 18:00:00,8,0.133333
"20690",8583815059,2016-05-11 19:00:00,1,0.016667
"20691",8583815059,2016-05-11 20:00:00,29,0.483333
"20692",8583815059,2016-05-11 21:00:00,10,0.166667
"20693",8792009665,2016-04-12 00:00:00,0,0
"20694",8792009665,2016-04-12 01:00:00,0,0
"20695",8792009665,2016-04-12 02:00:00,3,0.05
"20696",8792009665,2016-04-12 03:00:00,0,0
"20697",8792009665,2016-04-12 04:00:00,0,0
"20698",8792009665,2016-04-12 05:00:00,0,0
"20699",8792009665,2016-04-12 06:00:00,0,0
"20700",8792009665,2016-04-12 07:00:00,0,0
"20701",8792009665,2016-04-12 08:00:00,3,0.05
"20702",8792009665,2016-04-12 09:00:00,0,0
"20703",8792009665,2016-04-12 10:00:00,6,0.1
"20704",8792009665,2016-04-12 11:00:00,3,0.05
"20705",8792009665,2016-04-12 12:00:00,16,0.266667
"20706",8792009665,2016-04-12 13:00:00,1,0.016667
"20707",8792009665,2016-04-12 14:00:00,1,0.016667
"20708",8792009665,2016-04-12 15:00:00,5,0.083333
"20709",8792009665,2016-04-12 16:00:00,7,0.116667
"20710",8792009665,2016-04-12 17:00:00,2,0.033333
"20711",8792009665,2016-04-12 18:00:00,22,0.366667
"20712",8792009665,2016-04-12 19:00:00,29,0.483333
"20713",8792009665,2016-04-12 20:00:00,4,0.066667
"20714",8792009665,2016-04-12 21:00:00,1,0.016667
"20715",8792009665,2016-04-12 22:00:00,3,0.05
"20716",8792009665,2016-04-12 23:00:00,10,0.166667
"20717",8792009665,2016-04-13 00:00:00,12,0.2
"20718",8792009665,2016-04-13 01:00:00,3,0.05
"20719",8792009665,2016-04-13 02:00:00,1,0.016667
"20720",8792009665,2016-04-13 03:00:00,0,0
"20721",8792009665,2016-04-13 04:00:00,0,0
"20722",8792009665,2016-04-13 05:00:00,0,0
"20723",8792009665,2016-04-13 06:00:00,1,0.016667
"20724",8792009665,2016-04-13 07:00:00,3,0.05
"20725",8792009665,2016-04-13 08:00:00,0,0
"20726",8792009665,2016-04-13 09:00:00,0,0
"20727",8792009665,2016-04-13 10:00:00,4,0.066667
"20728",8792009665,2016-04-13 11:00:00,8,0.133333
"20729",8792009665,2016-04-13 12:00:00,2,0.033333
"20730",8792009665,2016-04-13 13:00:00,7,0.116667
"20731",8792009665,2016-04-13 14:00:00,0,0
"20732",8792009665,2016-04-13 15:00:00,4,0.066667
"20733",8792009665,2016-04-13 16:00:00,1,0.016667
"20734",8792009665,2016-04-13 17:00:00,4,0.066667
"20735",8792009665,2016-04-13 18:00:00,7,0.116667
"20736",8792009665,2016-04-13 19:00:00,11,0.183333
"20737",8792009665,2016-04-13 20:00:00,7,0.116667
"20738",8792009665,2016-04-13 21:00:00,2,0.033333
"20739",8792009665,2016-04-13 22:00:00,5,0.083333
"20740",8792009665,2016-04-13 23:00:00,0,0
"20741",8792009665,2016-04-14 00:00:00,15,0.25
"20742",8792009665,2016-04-14 01:00:00,4,0.066667
"20743",8792009665,2016-04-14 02:00:00,2,0.033333
"20744",8792009665,2016-04-14 03:00:00,0,0
"20745",8792009665,2016-04-14 04:00:00,0,0
"20746",8792009665,2016-04-14 05:00:00,0,0
"20747",8792009665,2016-04-14 06:00:00,1,0.016667
"20748",8792009665,2016-04-14 07:00:00,0,0
"20749",8792009665,2016-04-14 08:00:00,1,0.016667
"20750",8792009665,2016-04-14 09:00:00,0,0
"20751",8792009665,2016-04-14 10:00:00,0,0
"20752",8792009665,2016-04-14 11:00:00,13,0.216667
"20753",8792009665,2016-04-14 12:00:00,10,0.166667
"20754",8792009665,2016-04-14 13:00:00,2,0.033333
"20755",8792009665,2016-04-14 14:00:00,0,0
"20756",8792009665,2016-04-14 15:00:00,3,0.05
"20757",8792009665,2016-04-14 16:00:00,3,0.05
"20758",8792009665,2016-04-14 17:00:00,7,0.116667
"20759",8792009665,2016-04-14 18:00:00,13,0.216667
"20760",8792009665,2016-04-14 19:00:00,0,0
"20761",8792009665,2016-04-14 20:00:00,0,0
"20762",8792009665,2016-04-14 21:00:00,3,0.05
"20763",8792009665,2016-04-14 22:00:00,1,0.016667
"20764",8792009665,2016-04-14 23:00:00,6,0.1
"20765",8792009665,2016-04-15 00:00:00,12,0.2
"20766",8792009665,2016-04-15 01:00:00,3,0.05
"20767",8792009665,2016-04-15 02:00:00,2,0.033333
"20768",8792009665,2016-04-15 03:00:00,4,0.066667
"20769",8792009665,2016-04-15 04:00:00,1,0.016667
"20770",8792009665,2016-04-15 05:00:00,0,0
"20771",8792009665,2016-04-15 06:00:00,0,0
"20772",8792009665,2016-04-15 07:00:00,0,0
"20773",8792009665,2016-04-15 08:00:00,0,0
"20774",8792009665,2016-04-15 09:00:00,2,0.033333
"20775",8792009665,2016-04-15 10:00:00,4,0.066667
"20776",8792009665,2016-04-15 11:00:00,11,0.183333
"20777",8792009665,2016-04-15 12:00:00,4,0.066667
"20778",8792009665,2016-04-15 13:00:00,2,0.033333
"20779",8792009665,2016-04-15 14:00:00,0,0
"20780",8792009665,2016-04-15 15:00:00,3,0.05
"20781",8792009665,2016-04-15 16:00:00,10,0.166667
"20782",8792009665,2016-04-15 17:00:00,4,0.066667
"20783",8792009665,2016-04-15 18:00:00,29,0.483333
"20784",8792009665,2016-04-15 19:00:00,15,0.25
"20785",8792009665,2016-04-15 20:00:00,9,0.15
"20786",8792009665,2016-04-15 21:00:00,0,0
"20787",8792009665,2016-04-15 22:00:00,7,0.116667
"20788",8792009665,2016-04-15 23:00:00,4,0.066667
"20789",8792009665,2016-04-16 00:00:00,4,0.066667
"20790",8792009665,2016-04-16 01:00:00,8,0.133333
"20791",8792009665,2016-04-16 02:00:00,0,0
"20792",8792009665,2016-04-16 03:00:00,0,0
"20793",8792009665,2016-04-16 04:00:00,0,0
"20794",8792009665,2016-04-16 05:00:00,0,0
"20795",8792009665,2016-04-16 06:00:00,0,0
"20796",8792009665,2016-04-16 07:00:00,0,0
"20797",8792009665,2016-04-16 08:00:00,0,0
"20798",8792009665,2016-04-16 09:00:00,0,0
"20799",8792009665,2016-04-16 10:00:00,0,0
"20800",8792009665,2016-04-16 11:00:00,0,0
"20801",8792009665,2016-04-16 12:00:00,0,0
"20802",8792009665,2016-04-16 13:00:00,0,0
"20803",8792009665,2016-04-16 14:00:00,0,0
"20804",8792009665,2016-04-16 15:00:00,0,0
"20805",8792009665,2016-04-16 16:00:00,0,0
"20806",8792009665,2016-04-16 17:00:00,0,0
"20807",8792009665,2016-04-16 18:00:00,0,0
"20808",8792009665,2016-04-16 19:00:00,0,0
"20809",8792009665,2016-04-16 20:00:00,0,0
"20810",8792009665,2016-04-16 21:00:00,0,0
"20811",8792009665,2016-04-16 22:00:00,0,0
"20812",8792009665,2016-04-16 23:00:00,0,0
"20813",8792009665,2016-04-17 00:00:00,0,0
"20814",8792009665,2016-04-17 01:00:00,0,0
"20815",8792009665,2016-04-17 02:00:00,0,0
"20816",8792009665,2016-04-17 03:00:00,0,0
"20817",8792009665,2016-04-17 04:00:00,0,0
"20818",8792009665,2016-04-17 05:00:00,0,0
"20819",8792009665,2016-04-17 06:00:00,0,0
"20820",8792009665,2016-04-17 07:00:00,0,0
"20821",8792009665,2016-04-17 08:00:00,0,0
"20822",8792009665,2016-04-17 09:00:00,0,0
"20823",8792009665,2016-04-17 10:00:00,0,0
"20824",8792009665,2016-04-17 11:00:00,0,0
"20825",8792009665,2016-04-17 12:00:00,0,0
"20826",8792009665,2016-04-17 13:00:00,0,0
"20827",8792009665,2016-04-17 14:00:00,0,0
"20828",8792009665,2016-04-17 15:00:00,0,0
"20829",8792009665,2016-04-17 16:00:00,0,0
"20830",8792009665,2016-04-17 17:00:00,0,0
"20831",8792009665,2016-04-17 18:00:00,0,0
"20832",8792009665,2016-04-17 19:00:00,0,0
"20833",8792009665,2016-04-17 20:00:00,0,0
"20834",8792009665,2016-04-17 21:00:00,0,0
"20835",8792009665,2016-04-17 22:00:00,0,0
"20836",8792009665,2016-04-17 23:00:00,0,0
"20837",8792009665,2016-04-18 00:00:00,0,0
"20838",8792009665,2016-04-18 01:00:00,0,0
"20839",8792009665,2016-04-18 02:00:00,0,0
"20840",8792009665,2016-04-18 03:00:00,0,0
"20841",8792009665,2016-04-18 04:00:00,0,0
"20842",8792009665,2016-04-18 05:00:00,0,0
"20843",8792009665,2016-04-18 06:00:00,0,0
"20844",8792009665,2016-04-18 07:00:00,0,0
"20845",8792009665,2016-04-18 08:00:00,0,0
"20846",8792009665,2016-04-18 09:00:00,0,0
"20847",8792009665,2016-04-18 10:00:00,0,0
"20848",8792009665,2016-04-18 11:00:00,0,0
"20849",8792009665,2016-04-18 12:00:00,0,0
"20850",8792009665,2016-04-18 13:00:00,0,0
"20851",8792009665,2016-04-18 14:00:00,0,0
"20852",8792009665,2016-04-18 15:00:00,0,0
"20853",8792009665,2016-04-18 16:00:00,0,0
"20854",8792009665,2016-04-18 17:00:00,0,0
"20855",8792009665,2016-04-18 18:00:00,0,0
"20856",8792009665,2016-04-18 19:00:00,0,0
"20857",8792009665,2016-04-18 20:00:00,0,0
"20858",8792009665,2016-04-18 21:00:00,0,0
"20859",8792009665,2016-04-18 22:00:00,0,0
"20860",8792009665,2016-04-18 23:00:00,0,0
"20861",8792009665,2016-04-19 00:00:00,0,0
"20862",8792009665,2016-04-19 01:00:00,0,0
"20863",8792009665,2016-04-19 02:00:00,0,0
"20864",8792009665,2016-04-19 03:00:00,0,0
"20865",8792009665,2016-04-19 04:00:00,0,0
"20866",8792009665,2016-04-19 05:00:00,0,0
"20867",8792009665,2016-04-19 06:00:00,0,0
"20868",8792009665,2016-04-19 07:00:00,0,0
"20869",8792009665,2016-04-19 08:00:00,0,0
"20870",8792009665,2016-04-19 09:00:00,0,0
"20871",8792009665,2016-04-19 10:00:00,0,0
"20872",8792009665,2016-04-19 11:00:00,0,0
"20873",8792009665,2016-04-19 12:00:00,0,0
"20874",8792009665,2016-04-19 13:00:00,0,0
"20875",8792009665,2016-04-19 14:00:00,0,0
"20876",8792009665,2016-04-19 15:00:00,0,0
"20877",8792009665,2016-04-19 16:00:00,0,0
"20878",8792009665,2016-04-19 17:00:00,0,0
"20879",8792009665,2016-04-19 18:00:00,0,0
"20880",8792009665,2016-04-19 19:00:00,0,0
"20881",8792009665,2016-04-19 20:00:00,0,0
"20882",8792009665,2016-04-19 21:00:00,0,0
"20883",8792009665,2016-04-19 22:00:00,0,0
"20884",8792009665,2016-04-19 23:00:00,0,0
"20885",8792009665,2016-04-20 00:00:00,0,0
"20886",8792009665,2016-04-20 01:00:00,0,0
"20887",8792009665,2016-04-20 02:00:00,2,0.033333
"20888",8792009665,2016-04-20 03:00:00,0,0
"20889",8792009665,2016-04-20 04:00:00,0,0
"20890",8792009665,2016-04-20 05:00:00,1,0.016667
"20891",8792009665,2016-04-20 06:00:00,0,0
"20892",8792009665,2016-04-20 07:00:00,0,0
"20893",8792009665,2016-04-20 08:00:00,0,0
"20894",8792009665,2016-04-20 09:00:00,2,0.033333
"20895",8792009665,2016-04-20 10:00:00,0,0
"20896",8792009665,2016-04-20 11:00:00,8,0.133333
"20897",8792009665,2016-04-20 12:00:00,13,0.216667
"20898",8792009665,2016-04-20 13:00:00,0,0
"20899",8792009665,2016-04-20 14:00:00,1,0.016667
"20900",8792009665,2016-04-20 15:00:00,1,0.016667
"20901",8792009665,2016-04-20 16:00:00,5,0.083333
"20902",8792009665,2016-04-20 17:00:00,47,0.783333
"20903",8792009665,2016-04-20 18:00:00,10,0.166667
"20904",8792009665,2016-04-20 19:00:00,12,0.2
"20905",8792009665,2016-04-20 20:00:00,33,0.55
"20906",8792009665,2016-04-20 21:00:00,15,0.25
"20907",8792009665,2016-04-20 22:00:00,8,0.133333
"20908",8792009665,2016-04-20 23:00:00,1,0.016667
"20909",8792009665,2016-04-21 00:00:00,9,0.15
"20910",8792009665,2016-04-21 01:00:00,0,0
"20911",8792009665,2016-04-21 02:00:00,0,0
"20912",8792009665,2016-04-21 03:00:00,0,0
"20913",8792009665,2016-04-21 04:00:00,0,0
"20914",8792009665,2016-04-21 05:00:00,0,0
"20915",8792009665,2016-04-21 06:00:00,0,0
"20916",8792009665,2016-04-21 07:00:00,0,0
"20917",8792009665,2016-04-21 08:00:00,0,0
"20918",8792009665,2016-04-21 09:00:00,0,0
"20919",8792009665,2016-04-21 10:00:00,0,0
"20920",8792009665,2016-04-21 11:00:00,0,0
"20921",8792009665,2016-04-21 12:00:00,0,0
"20922",8792009665,2016-04-21 13:00:00,0,0
"20923",8792009665,2016-04-21 14:00:00,0,0
"20924",8792009665,2016-04-21 15:00:00,0,0
"20925",8792009665,2016-04-21 16:00:00,0,0
"20926",8792009665,2016-04-21 17:00:00,0,0
"20927",8792009665,2016-04-21 18:00:00,0,0
"20928",8792009665,2016-04-21 19:00:00,0,0
"20929",8792009665,2016-04-21 20:00:00,0,0
"20930",8792009665,2016-04-21 21:00:00,0,0
"20931",8792009665,2016-04-21 22:00:00,0,0
"20932",8792009665,2016-04-21 23:00:00,0,0
"20933",8792009665,2016-04-22 00:00:00,1,0.016667
"20934",8792009665,2016-04-22 01:00:00,4,0.066667
"20935",8792009665,2016-04-22 02:00:00,2,0.033333
"20936",8792009665,2016-04-22 03:00:00,0,0
"20937",8792009665,2016-04-22 04:00:00,0,0
"20938",8792009665,2016-04-22 05:00:00,0,0
"20939",8792009665,2016-04-22 06:00:00,0,0
"20940",8792009665,2016-04-22 07:00:00,1,0.016667
"20941",8792009665,2016-04-22 08:00:00,4,0.066667
"20942",8792009665,2016-04-22 09:00:00,6,0.1
"20943",8792009665,2016-04-22 10:00:00,7,0.116667
"20944",8792009665,2016-04-22 11:00:00,16,0.266667
"20945",8792009665,2016-04-22 12:00:00,11,0.183333
"20946",8792009665,2016-04-22 13:00:00,3,0.05
"20947",8792009665,2016-04-22 14:00:00,0,0
"20948",8792009665,2016-04-22 15:00:00,1,0.016667
"20949",8792009665,2016-04-22 16:00:00,35,0.583333
"20950",8792009665,2016-04-22 17:00:00,28,0.466667
"20951",8792009665,2016-04-22 18:00:00,34,0.566667
"20952",8792009665,2016-04-22 19:00:00,46,0.766667
"20953",8792009665,2016-04-22 20:00:00,32,0.533333
"20954",8792009665,2016-04-22 21:00:00,3,0.05
"20955",8792009665,2016-04-22 22:00:00,4,0.066667
"20956",8792009665,2016-04-22 23:00:00,0,0
"20957",8792009665,2016-04-23 00:00:00,21,0.35
"20958",8792009665,2016-04-23 01:00:00,20,0.333333
"20959",8792009665,2016-04-23 02:00:00,4,0.066667
"20960",8792009665,2016-04-23 03:00:00,2,0.033333
"20961",8792009665,2016-04-23 04:00:00,0,0
"20962",8792009665,2016-04-23 05:00:00,0,0
"20963",8792009665,2016-04-23 06:00:00,0,0
"20964",8792009665,2016-04-23 07:00:00,0,0
"20965",8792009665,2016-04-23 08:00:00,0,0
"20966",8792009665,2016-04-23 09:00:00,13,0.216667
"20967",8792009665,2016-04-23 10:00:00,21,0.35
"20968",8792009665,2016-04-23 11:00:00,33,0.55
"20969",8792009665,2016-04-23 12:00:00,9,0.15
"20970",8792009665,2016-04-23 13:00:00,84,1.4
"20971",8792009665,2016-04-23 14:00:00,21,0.35
"20972",8792009665,2016-04-23 15:00:00,31,0.516667
"20973",8792009665,2016-04-23 16:00:00,30,0.5
"20974",8792009665,2016-04-23 17:00:00,14,0.233333
"20975",8792009665,2016-04-23 18:00:00,23,0.383333
"20976",8792009665,2016-04-23 19:00:00,2,0.033333
"20977",8792009665,2016-04-23 20:00:00,10,0.166667
"20978",8792009665,2016-04-23 21:00:00,3,0.05
"20979",8792009665,2016-04-23 22:00:00,4,0.066667
"20980",8792009665,2016-04-23 23:00:00,1,0.016667
"20981",8792009665,2016-04-24 00:00:00,6,0.1
"20982",8792009665,2016-04-24 01:00:00,38,0.633333
"20983",8792009665,2016-04-24 02:00:00,0,0
"20984",8792009665,2016-04-24 03:00:00,0,0
"20985",8792009665,2016-04-24 04:00:00,0,0
"20986",8792009665,2016-04-24 05:00:00,0,0
"20987",8792009665,2016-04-24 06:00:00,0,0
"20988",8792009665,2016-04-24 07:00:00,0,0
"20989",8792009665,2016-04-24 08:00:00,0,0
"20990",8792009665,2016-04-24 09:00:00,0,0
"20991",8792009665,2016-04-24 10:00:00,0,0
"20992",8792009665,2016-04-24 11:00:00,0,0
"20993",8792009665,2016-04-24 12:00:00,0,0
"20994",8792009665,2016-04-24 13:00:00,0,0
"20995",8792009665,2016-04-24 14:00:00,0,0
"20996",8792009665,2016-04-24 15:00:00,0,0
"20997",8792009665,2016-04-24 16:00:00,0,0
"20998",8792009665,2016-04-24 17:00:00,0,0
"20999",8792009665,2016-04-24 18:00:00,0,0
"21000",8792009665,2016-04-24 19:00:00,0,0
"21001",8792009665,2016-04-24 20:00:00,0,0
"21002",8792009665,2016-04-24 21:00:00,0,0
"21003",8792009665,2016-04-24 22:00:00,0,0
"21004",8792009665,2016-04-24 23:00:00,0,0
"21005",8792009665,2016-04-25 00:00:00,0,0
"21006",8792009665,2016-04-25 01:00:00,0,0
"21007",8792009665,2016-04-25 02:00:00,0,0
"21008",8792009665,2016-04-25 03:00:00,0,0
"21009",8792009665,2016-04-25 04:00:00,0,0
"21010",8792009665,2016-04-25 05:00:00,0,0
"21011",8792009665,2016-04-25 06:00:00,0,0
"21012",8792009665,2016-04-25 07:00:00,0,0
"21013",8792009665,2016-04-25 08:00:00,0,0
"21014",8792009665,2016-04-25 09:00:00,0,0
"21015",8792009665,2016-04-25 10:00:00,0,0
"21016",8792009665,2016-04-25 11:00:00,0,0
"21017",8792009665,2016-04-25 12:00:00,0,0
"21018",8792009665,2016-04-25 13:00:00,0,0
"21019",8792009665,2016-04-25 14:00:00,0,0
"21020",8792009665,2016-04-25 15:00:00,0,0
"21021",8792009665,2016-04-25 16:00:00,0,0
"21022",8792009665,2016-04-25 17:00:00,0,0
"21023",8792009665,2016-04-25 18:00:00,0,0
"21024",8792009665,2016-04-25 19:00:00,0,0
"21025",8792009665,2016-04-25 20:00:00,0,0
"21026",8792009665,2016-04-25 21:00:00,0,0
"21027",8792009665,2016-04-25 22:00:00,0,0
"21028",8792009665,2016-04-25 23:00:00,0,0
"21029",8792009665,2016-04-26 00:00:00,0,0
"21030",8792009665,2016-04-26 01:00:00,0,0
"21031",8792009665,2016-04-26 02:00:00,0,0
"21032",8792009665,2016-04-26 03:00:00,0,0
"21033",8792009665,2016-04-26 04:00:00,0,0
"21034",8792009665,2016-04-26 05:00:00,0,0
"21035",8792009665,2016-04-26 06:00:00,0,0
"21036",8792009665,2016-04-26 07:00:00,0,0
"21037",8792009665,2016-04-26 08:00:00,0,0
"21038",8792009665,2016-04-26 09:00:00,6,0.1
"21039",8792009665,2016-04-26 10:00:00,1,0.016667
"21040",8792009665,2016-04-26 11:00:00,5,0.083333
"21041",8792009665,2016-04-26 12:00:00,6,0.1
"21042",8792009665,2016-04-26 13:00:00,2,0.033333
"21043",8792009665,2016-04-26 14:00:00,1,0.016667
"21044",8792009665,2016-04-26 15:00:00,2,0.033333
"21045",8792009665,2016-04-26 16:00:00,2,0.033333
"21046",8792009665,2016-04-26 17:00:00,19,0.316667
"21047",8792009665,2016-04-26 18:00:00,16,0.266667
"21048",8792009665,2016-04-26 19:00:00,1,0.016667
"21049",8792009665,2016-04-26 20:00:00,5,0.083333
"21050",8792009665,2016-04-26 21:00:00,6,0.1
"21051",8792009665,2016-04-26 22:00:00,3,0.05
"21052",8792009665,2016-04-26 23:00:00,5,0.083333
"21053",8792009665,2016-04-27 00:00:00,14,0.233333
"21054",8792009665,2016-04-27 01:00:00,10,0.166667
"21055",8792009665,2016-04-27 02:00:00,0,0
"21056",8792009665,2016-04-27 03:00:00,0,0
"21057",8792009665,2016-04-27 04:00:00,0,0
"21058",8792009665,2016-04-27 05:00:00,0,0
"21059",8792009665,2016-04-27 06:00:00,0,0
"21060",8792009665,2016-04-27 07:00:00,0,0
"21061",8792009665,2016-04-27 08:00:00,0,0
"21062",8792009665,2016-04-27 09:00:00,10,0.166667
"21063",8792009665,2016-04-27 10:00:00,0,0
"21064",8792009665,2016-04-27 11:00:00,12,0.2
"21065",8792009665,2016-04-27 12:00:00,2,0.033333
"21066",8792009665,2016-04-27 13:00:00,6,0.1
"21067",8792009665,2016-04-27 14:00:00,2,0.033333
"21068",8792009665,2016-04-27 15:00:00,3,0.05
"21069",8792009665,2016-04-27 16:00:00,5,0.083333
"21070",8792009665,2016-04-27 17:00:00,15,0.25
"21071",8792009665,2016-04-27 18:00:00,12,0.2
"21072",8792009665,2016-04-27 19:00:00,5,0.083333
"21073",8792009665,2016-04-27 20:00:00,9,0.15
"21074",8792009665,2016-04-27 21:00:00,4,0.066667
"21075",8792009665,2016-04-27 22:00:00,1,0.016667
"21076",8792009665,2016-04-27 23:00:00,2,0.033333
"21077",8792009665,2016-04-28 00:00:00,10,0.166667
"21078",8792009665,2016-04-28 01:00:00,7,0.116667
"21079",8792009665,2016-04-28 02:00:00,10,0.166667
"21080",8792009665,2016-04-28 03:00:00,0,0
"21081",8792009665,2016-04-28 04:00:00,0,0
"21082",8792009665,2016-04-28 05:00:00,0,0
"21083",8792009665,2016-04-28 06:00:00,0,0
"21084",8792009665,2016-04-28 07:00:00,0,0
"21085",8792009665,2016-04-28 08:00:00,3,0.05
"21086",8792009665,2016-04-28 09:00:00,8,0.133333
"21087",8792009665,2016-04-28 10:00:00,21,0.35
"21088",8792009665,2016-04-28 11:00:00,9,0.15
"21089",8792009665,2016-04-28 12:00:00,0,0
"21090",8792009665,2016-04-28 13:00:00,12,0.2
"21091",8792009665,2016-04-28 14:00:00,26,0.433333
"21092",8792009665,2016-04-28 15:00:00,41,0.683333
"21093",8792009665,2016-04-28 16:00:00,41,0.683333
"21094",8792009665,2016-04-28 17:00:00,39,0.65
"21095",8792009665,2016-04-28 18:00:00,26,0.433333
"21096",8792009665,2016-04-28 19:00:00,28,0.466667
"21097",8792009665,2016-04-28 20:00:00,18,0.3
"21098",8792009665,2016-04-28 21:00:00,2,0.033333
"21099",8792009665,2016-04-28 22:00:00,3,0.05
"21100",8792009665,2016-04-28 23:00:00,6,0.1
"21101",8792009665,2016-04-29 00:00:00,24,0.4
"21102",8792009665,2016-04-29 01:00:00,10,0.166667
"21103",8792009665,2016-04-29 02:00:00,4,0.066667
"21104",8792009665,2016-04-29 03:00:00,0,0
"21105",8792009665,2016-04-29 04:00:00,0,0
"21106",8792009665,2016-04-29 05:00:00,0,0
"21107",8792009665,2016-04-29 06:00:00,0,0
"21108",8792009665,2016-04-29 07:00:00,0,0
"21109",8792009665,2016-04-29 08:00:00,0,0
"21110",8792009665,2016-04-29 09:00:00,20,0.333333
"21111",8792009665,2016-04-29 10:00:00,46,0.766667
"21112",8792009665,2016-04-29 11:00:00,23,0.383333
"21113",8792009665,2016-04-29 12:00:00,6,0.1
"21114",8792009665,2016-04-29 13:00:00,0,0
"21115",8792009665,2016-04-29 14:00:00,74,1.233333
"21116",8792009665,2016-04-29 15:00:00,29,0.483333
"21117",8792009665,2016-04-29 16:00:00,34,0.566667
"21118",8792009665,2016-04-29 17:00:00,43,0.716667
"21119",8792009665,2016-04-29 18:00:00,33,0.55
"21120",8792009665,2016-04-29 19:00:00,24,0.4
"21121",8792009665,2016-04-29 20:00:00,37,0.616667
"21122",8792009665,2016-04-29 21:00:00,13,0.216667
"21123",8792009665,2016-04-29 22:00:00,0,0
"21124",8792009665,2016-04-29 23:00:00,6,0.1
"21125",8792009665,2016-04-30 00:00:00,3,0.05
"21126",8792009665,2016-04-30 01:00:00,3,0.05
"21127",8792009665,2016-04-30 02:00:00,0,0
"21128",8792009665,2016-04-30 03:00:00,0,0
"21129",8792009665,2016-04-30 04:00:00,0,0
"21130",8792009665,2016-04-30 05:00:00,0,0
"21131",8792009665,2016-04-30 06:00:00,0,0
"21132",8792009665,2016-04-30 07:00:00,4,0.066667
"21133",8792009665,2016-04-30 08:00:00,3,0.05
"21134",8792009665,2016-04-30 09:00:00,30,0.5
"21135",8792009665,2016-04-30 10:00:00,23,0.383333
"21136",8792009665,2016-04-30 11:00:00,21,0.35
"21137",8792009665,2016-04-30 12:00:00,24,0.4
"21138",8792009665,2016-04-30 13:00:00,35,0.583333
"21139",8792009665,2016-04-30 14:00:00,21,0.35
"21140",8792009665,2016-04-30 15:00:00,48,0.8
"21141",8792009665,2016-04-30 16:00:00,16,0.266667
"21142",8792009665,2016-04-30 17:00:00,8,0.133333
"21143",8792009665,2016-04-30 18:00:00,29,0.483333
"21144",8792009665,2016-04-30 19:00:00,46,0.766667
"21145",8792009665,2016-04-30 20:00:00,21,0.35
"21146",8792009665,2016-04-30 21:00:00,20,0.333333
"21147",8792009665,2016-04-30 22:00:00,2,0.033333
"21148",8792009665,2016-04-30 23:00:00,14,0.233333
"21149",8792009665,2016-05-01 00:00:00,1,0.016667
"21150",8792009665,2016-05-01 01:00:00,0,0
"21151",8792009665,2016-05-01 02:00:00,0,0
"21152",8792009665,2016-05-01 03:00:00,0,0
"21153",8792009665,2016-05-01 04:00:00,0,0
"21154",8792009665,2016-05-01 05:00:00,0,0
"21155",8792009665,2016-05-01 06:00:00,0,0
"21156",8792009665,2016-05-01 07:00:00,0,0
